,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_listings_count,property_type,room_type,accommodates,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,instant_bookable
8696,1497,within a day,40,68,1,condo,Entire home/apt,2,1,70,3,1125,0,0,Available
8697,2642,within a day,40,68,1,bunglow,Entire home/apt,3,1,57,3,60,0,12,Not Available
8698,1984,within an hour,100,68,1,cabin,Entire home/apt,5,4,275,3,21,111,5,Available
8699,1406,within a day,40,68,1,chalet,Entire home/apt,2,1,120,3,1125,0,4,Available
8700,2016,within a day,40,68,1,tent,Entire home/apt,4,2,190,2,1125,0,8,Available
8701,1802,within a day,40,68,1,tent,Entire home/apt,2,2,115,2,14,0,7,Not Available
8702,2432,within a day,40,68,2,chalet,Entire home/apt,2,1,150,2,1125,0,2,Not Available
8703,2496,within a day,40,68,1,cottage,Private room,2,1,130,1,7,0,9,Available
8704,1406,within a day,40,68,1,bunglow,Private room,2,1,50,3,5,0,2,Not Available
8705,2386,within a day,40,68,1,studio apartment,Entire home/apt,4,1,1000,2,1125,88,3,Available
8706,2314,within a day,40,68,4,cottage,Entire home/apt,4,1,130,1,1125,0,0,Not Available
8707,1694,within a day,40,68,1,tent,Entire home/apt,4,3,150,5,1125,0,0,Not Available
8708,1406,within a day,40,68,1,chalet,Entire home/apt,2,2,244,3,1125,0,23,Not Available
8709,1559,within a day,40,0,1,condo,Entire home/apt,4,4,79,21,35,39,0,Not Available
8710,1722,within a day,40,68,1,cabin,Entire home/apt,4,1,131,2,1125,0,24,Not Available
8711,1989,within a day,40,68,1,chalet,Entire home/apt,4,3,195,3,1125,0,16,Available
8712,1777,within a day,40,68,2,cabin,Private room,2,1,120,1,1125,0,25,Not Available
8713,1405,within a day,40,68,1,tent,Entire home/apt,2,1,100,2,1125,0,3,Available
8714,1405,within a day,40,68,1,cabin,Entire home/apt,2,1,119,2,1125,0,6,Not Available
8715,1405,within a day,40,68,1,tent,Private room,1,1,65,1,1125,0,32,Available
8716,2396,within a day,40,68,1,villa,Entire home/apt,5,4,199,5,1125,0,1,Not Available
8717,2385,within a day,40,68,1,tent,Private room,2,1,80,2,3,0,0,Not Available
8718,1405,within a day,40,68,1,bunglow,Entire home/apt,2,1,104,2,30,0,10,Not Available
8719,2878,within a day,40,68,1,studio apartment,Entire home/apt,2,1,145,2,1125,0,27,Not Available
8720,3049,within a day,40,68,1,cottage,Entire home/apt,2,1,108,1,1125,0,3,Not Available
8721,1804,within a day,40,100,1,studio apartment,Entire home/apt,2,1,135,5,1125,0,17,Not Available
8722,2539,within a day,40,68,2,cabin,Entire home/apt,2,3,165,4,21,0,9,Not Available
8723,1978,within a day,40,68,3,condo,Private room,2,1,70,2,14,0,10,Available
8724,2558,within a day,40,100,1,bunglow,Entire home/apt,4,3,135,21,30,19,3,Not Available
8725,2799,within a day,40,68,1,chalet,Entire home/apt,2,1,118,2,365,0,24,Available
8726,1984,within a day,40,100,1,bunglow,Entire home/apt,2,1,70,2,1125,0,16,Available
8727,2831,within a day,40,68,2,bunglow,Entire home/apt,2,1,110,2,1125,0,3,Available
8728,3629,within a day,40,100,29,studio apartment,Entire home/apt,4,3,238,2,30,254,19,Available
8729,1404,within an hour,100,68,1,chalet,Entire home/apt,2,1,120,4,31,137,17,Available
8730,1404,within a day,100,68,1,bunglow,Entire home/apt,4,2,94,30,30,0,21,Available
8731,3375,within an hour,100,95,98,villa,Entire home/apt,4,2,259,2,365,0,11,Not Available
8732,1404,within a day,40,68,1,condo,Entire home/apt,2,4,135,2,1125,83,9,Available
8733,2267,within a day,40,68,1,cabin,Entire home/apt,2,1,80,4,10,0,6,Not Available
8734,2468,within a day,40,68,1,tent,Entire home/apt,2,1,125,4,55,0,21,Not Available
8735,2567,within an hour,100,100,2,studio apartment,Private room,2,1,96,1,1125,365,154,Available
8736,2391,within a day,40,68,1,bunglow,Entire home/apt,4,1,187,1,30,0,1,Available
8737,2082,within a day,40,68,1,studio apartment,Private room,2,1,130,3,14,179,22,Not Available
8738,3937,within a day,40,0,2,cottage,Entire home/apt,3,1,140,1,14,89,22,Not Available
8739,2768,within a day,40,68,1,villa,Entire home/apt,4,2,130,3,19,0,10,Available
8740,2298,within a day,40,68,1,tent,Entire home/apt,2,1,75,2,1125,0,5,Not Available
8741,1489,within a day,40,93,22,condo,Entire home/apt,2,2,79,2,1125,0,26,Available
8742,1691,within a day,40,68,1,tent,Entire home/apt,4,2,175,3,1125,0,26,Available
8743,2164,within a day,100,68,1,bunglow,Entire home/apt,4,1,228,7,1125,0,11,Not Available
8744,1403,within an hour,100,100,1,chalet,Entire home/apt,3,2,150,2,365,0,65,Available
8745,1403,within a day,40,68,1,bunglow,Entire home/apt,4,5,250,3,1125,0,7,Available
8746,1403,within a day,40,68,2,cottage,Entire home/apt,4,4,225,2,1125,0,14,Available
8747,1725,within a day,40,68,1,cottage,Private room,2,1,59,2,14,0,5,Not Available
8748,2413,within a day,40,68,1,cabin,Private room,2,1,121,2,21,0,21,Not Available
8749,1412,within a few hours,100,98,2,cabin,Private room,2,1,171,2,30,350,66,Not Available
8750,1437,within a day,40,68,1,chalet,Entire home/apt,2,1,100,14,1125,0,10,Not Available
8751,1402,within a day,40,68,1,villa,Private room,2,1,50,1,14,0,5,Available
8752,2555,within a day,40,68,1,chalet,Entire home/apt,2,1,130,2,14,0,0,Not Available
8753,1401,within a day,40,68,1,chalet,Entire home/apt,2,1,200,3,1125,0,2,Available
8754,1401,within a day,40,68,1,condo,Entire home/apt,2,1,125,2,14,0,11,Available
8755,2568,within a day,40,68,1,villa,Entire home/apt,2,1,129,2,1125,0,12,Available
8756,2788,within a day,40,68,1,bunglow,Entire home/apt,2,1,120,1,1125,0,13,Not Available
8757,3106,within a day,40,100,1,cottage,Entire home/apt,2,1,135,5,1125,0,16,Available
8758,1401,within a day,40,68,1,condo,Private room,4,3,298,1,3,0,85,Available
8759,2443,within a day,40,68,1,bunglow,Entire home/apt,2,1,115,3,14,0,10,Not Available
8760,1401,within a day,40,68,1,studio apartment,Entire home/apt,3,2,121,2,14,0,3,Not Available
8761,1400,within a day,40,0,1,studio apartment,Entire home/apt,2,1,139,2,1125,365,42,Not Available
8762,1400,within a day,40,68,1,cottage,Entire home/apt,4,2,169,3,1125,0,1,Not Available
8763,1400,within a day,40,68,1,cabin,Private room,2,2,140,2,1125,0,17,Available
8764,2266,within a day,40,68,1,villa,Entire home/apt,2,1,75,1,1125,0,0,Not Available
8765,2931,within a day,40,0,1,villa,Entire home/apt,2,2,80,3,8,87,5,Available
8766,2484,within a day,40,100,2,villa,Private room,4,2,200,3,20,180,8,Not Available
8767,1831,within a day,40,68,3,tent,Private room,2,1,30,2,1125,0,144,Available
8768,1641,within a day,40,68,1,cabin,Entire home/apt,3,4,139,5,21,0,5,Available
8769,1714,within a day,40,68,1,cabin,Entire home/apt,2,1,95,2,7,0,4,Available
8770,1399,within a day,40,68,4,condo,Entire home/apt,4,3,220,4,7,0,4,Available
8771,1754,within a day,40,33,1,condo,Entire home/apt,4,2,200,2,1125,179,18,Available
8772,2388,within a day,40,100,2,chalet,Entire home/apt,4,2,200,1,20,0,20,Available
8773,1662,within a day,40,68,1,bunglow,Entire home/apt,3,2,130,3,14,0,18,Not Available
8774,1409,within a day,100,67,1,bunglow,Entire home/apt,4,4,259,1,1125,359,26,Not Available
8775,2662,within a day,40,68,1,villa,Entire home/apt,2,1,120,3,1125,0,1,Not Available
8776,2019,within a day,40,68,1,cabin,Entire home/apt,2,1,189,2,1125,0,8,Not Available
8777,3036,within a day,40,33,1,bunglow,Entire home/apt,2,1,175,2,1125,0,34,Not Available
8778,2645,within an hour,100,75,1,villa,Entire home/apt,4,2,160,5,1125,40,18,Available
8779,1398,within a day,40,68,2,villa,Entire home/apt,2,1,95,1,60,0,11,Not Available
8780,2102,within a day,40,68,1,cabin,Entire home/apt,2,1,116,2,365,0,10,Not Available
8781,3266,within an hour,100,98,1,bunglow,Entire home/apt,2,1,140,2,365,0,29,Not Available
8782,2634,within a day,40,68,1,chalet,Private room,2,1,75,1,1125,0,4,Not Available
8783,2964,within a day,40,68,1,cabin,Entire home/apt,2,1,160,3,1125,178,1,Available
8784,3156,within a day,40,100,2,bunglow,Entire home/apt,3,1,150,3,1125,0,17,Available
8785,1962,within a day,40,100,1,cottage,Private room,3,2,149,2,14,0,233,Not Available
8786,3080,within a day,40,0,1,villa,Entire home/apt,2,1,90,7,14,0,9,Available
8787,3125,within a day,40,100,1,chalet,Entire home/apt,4,2,150,3,28,0,16,Available
8788,2490,within a day,40,68,0,studio apartment,Entire home/apt,4,3,250,2,10,0,5,Available
8789,2046,within a day,40,68,1,cabin,Entire home/apt,3,2,180,2,1125,0,10,Available
8790,3150,within a day,40,25,1,tent,Entire home/apt,4,3,85,2,7,72,7,Not Available
8791,2746,within a day,40,68,1,chalet,Entire home/apt,2,1,125,1,1125,0,4,Not Available
8792,2779,within an hour,100,89,3,tent,Entire home/apt,3,2,100,7,100,329,18,Available
8793,2931,within a day,40,68,1,studio apartment,Entire home/apt,2,1,145,3,20,0,20,Not Available
8794,3194,within a day,40,68,1,villa,Entire home/apt,1,1,100,1,8,0,2,Available
8795,1411,within a day,100,50,1,cottage,Entire home/apt,4,3,195,3,1125,348,8,Not Available
8796,2490,within a day,67,83,1,villa,Entire home/apt,3,1,129,2,1125,109,27,Not Available
8797,3487,a few days or more,0,12,2,condo,Entire home/apt,2,1,29,7,1124,132,76,Not Available
8798,2972,within a day,100,33,1,chalet,Entire home/apt,2,1,150,2,1125,359,45,Available
8799,2691,within a day,40,68,1,studio apartment,Entire home/apt,2,1,150,3,7,0,10,Available
8800,2756,within a day,40,68,1,cottage,Entire home/apt,2,1,117,5,1125,0,13,Available
8801,1662,within a few hours,100,100,1,bunglow,Private room,3,2,85,1,1125,358,292,Not Available
8802,1833,within a day,40,68,3,tent,Private room,2,1,60,2,9,0,12,Not Available
8803,2964,within a day,40,68,1,villa,Entire home/apt,2,1,115,3,10,0,7,Not Available
8804,2055,within a day,40,68,1,villa,Entire home/apt,2,1,150,2,1125,0,3,Not Available
8805,1980,within a day,40,50,1,studio apartment,Entire home/apt,3,2,130,4,1125,0,7,Not Available
8806,2088,within a day,40,100,1,bunglow,Entire home/apt,2,1,133,2,14,0,19,Not Available
8807,1427,a few days or more,0,100,1,studio apartment,Entire home/apt,4,2,350,4,14,226,7,Available
8808,1673,within a day,40,68,1,villa,Entire home/apt,2,1,120,2,7,144,21,Not Available
8809,2617,within an hour,100,100,1,cottage,Entire home/apt,2,1,90,2,7,46,19,Available
8810,2195,within a day,40,68,1,tent,Entire home/apt,4,4,200,3,7,0,14,Not Available
8811,3109,within a day,40,68,1,chalet,Entire home/apt,4,2,130,2,1125,0,7,Not Available
8812,1396,within a day,40,68,1,bunglow,Private room,4,2,199,2,7,0,0,Available
8813,3192,within a day,40,68,1,villa,Entire home/apt,1,1,49,10,20,0,1,Not Available
8814,1396,within a day,40,50,0,condo,Entire home/apt,4,1,150,2,14,358,45,Available
8815,1395,within a day,40,68,1,cottage,Entire home/apt,2,1,150,3,1125,0,25,Available
8816,1395,within a day,40,100,1,bunglow,Entire home/apt,4,3,250,3,30,0,36,Not Available
8817,2141,within a day,40,68,1,villa,Entire home/apt,2,1,100,4,1125,0,5,Not Available
8818,1955,within a day,40,68,1,villa,Entire home/apt,2,1,120,5,1125,0,16,Available
8819,1395,within a day,100,99,4,studio apartment,Private room,4,4,140,2,30,364,70,Available
8820,3511,within a day,40,68,1,studio apartment,Entire home/apt,3,2,188,3,10,0,5,Available
8821,3025,within a few hours,100,100,1,cottage,Entire home/apt,4,2,209,6,14,0,8,Not Available
8822,2397,within an hour,100,100,2,cottage,Private room,2,1,146,2,1125,364,52,Not Available
8823,1395,within a day,100,99,4,tent,Hotel room,4,4,230,2,30,304,112,Available
8824,1817,within a day,40,68,1,cottage,Private room,1,1,50,2,1125,0,4,Available
8825,1394,within a day,40,68,1,villa,Entire home/apt,2,1,108,2,1125,0,2,Not Available
8826,1395,within a day,100,99,4,condo,Hotel room,3,2,181,2,28,310,94,Available
8827,2972,within a day,40,68,1,cottage,Entire home/apt,3,2,126,2,1125,0,6,Available
8828,2343,within a day,40,68,1,bunglow,Private room,3,2,90,3,1125,0,3,Not Available
8829,1394,within a day,40,68,1,villa,Entire home/apt,2,1,170,2,1125,0,1,Not Available
8830,1394,within an hour,100,100,1,studio apartment,Private room,4,4,158,2,30,306,173,Not Available
8831,1397,within a day,40,68,1,chalet,Entire home/apt,4,1,208,8,1125,177,0,Available
8832,1394,within a day,40,68,1,cabin,Entire home/apt,4,4,200,4,7,0,0,Available
8833,1863,within a day,40,68,1,chalet,Entire home/apt,2,1,99,2,1125,0,14,Available
8834,1394,within a day,40,68,1,bunglow,Entire home/apt,4,3,199,3,1125,0,7,Available
8835,2816,within a day,40,68,1,bunglow,Entire home/apt,2,1,130,3,1125,0,15,Available
8836,1651,within a day,40,67,1,condo,Entire home/apt,3,2,250,2,1125,118,30,Available
8837,2331,within a day,40,68,1,condo,Entire home/apt,2,1,119,4,45,0,20,Available
8838,1423,within a day,40,68,2,cabin,Private room,2,1,65,2,1125,0,4,Not Available
8839,1701,within a day,40,68,1,studio apartment,Entire home/apt,4,4,300,10,1125,0,4,Not Available
8840,1393,within a day,40,68,1,tent,Entire home/apt,4,3,170,3,1125,0,5,Available
8841,2536,within a day,40,100,1,condo,Entire home/apt,4,2,170,4,1125,0,27,Available
8842,2977,within a day,40,100,1,tent,Entire home/apt,2,1,130,2,21,2,22,Available
8843,1392,within a day,40,68,1,chalet,Entire home/apt,2,1,152,3,1125,0,10,Available
8844,1423,a few days or more,33,91,1,chalet,Entire home/apt,4,2,145,2,365,311,135,Available
8845,2111,within a day,40,68,1,bunglow,Entire home/apt,2,1,65,10,1125,0,5,Not Available
8846,2317,within a day,40,68,1,bunglow,Entire home/apt,2,1,125,3,1125,0,29,Available
8847,2704,within a day,40,68,0,studio apartment,Entire home/apt,2,2,130,3,1125,0,7,Not Available
8848,1780,within a day,40,100,1,villa,Entire home/apt,4,2,395,3,21,115,41,Not Available
8849,3141,within a day,40,68,2,cabin,Entire home/apt,4,2,250,2,1125,40,5,Available
8850,1392,within a day,40,97,2,condo,Private room,2,1,67,2,7,90,277,Not Available
8851,1392,within a day,40,100,1,studio apartment,Entire home/apt,2,2,70,2,31,0,23,Not Available
8852,1856,within a day,40,75,1,cottage,Entire home/apt,2,1,115,1,1125,0,16,Not Available
8853,3133,within a day,40,68,1,condo,Entire home/apt,4,4,180,5,20,0,1,Available
8854,2120,within a day,40,68,3,condo,Entire home/apt,2,1,129,7,21,0,1,Not Available
8855,1391,within a day,40,68,1,condo,Entire home/apt,2,1,120,2,1125,0,10,Not Available
8856,1391,within a day,40,68,1,tent,Entire home/apt,2,1,175,2,365,0,11,Available
8857,2125,within a day,40,68,1,cottage,Hotel room,2,3,150,3,60,224,0,Available
8858,1410,within an hour,100,99,2,tent,Private room,2,1,103,1,1125,221,267,Available
8859,1391,within a day,40,68,1,bunglow,Entire home/apt,2,1,75,1,21,0,1,Not Available
8860,1488,within a day,40,100,1,villa,Private room,2,1,75,2,30,362,66,Available
8861,1829,within a day,40,68,1,cottage,Entire home/apt,2,1,110,2,1125,0,2,Not Available
8862,1663,within a day,40,68,1,chalet,Entire home/apt,3,2,210,2,1125,0,21,Not Available
8863,2404,within a day,40,100,1,villa,Entire home/apt,3,1,101,4,30,70,36,Available
8864,2413,within a day,40,50,1,cabin,Entire home/apt,2,1,100,3,3,0,36,Available
8865,1697,within a day,50,0,2,cabin,Entire home/apt,2,1,80,3,61,267,18,Not Available
8866,1852,within a day,40,100,1,condo,Private room,2,2,91,3,14,0,191,Not Available
8867,1391,within a day,40,68,1,cabin,Entire home/apt,2,1,158,5,18,0,24,Not Available
8868,2699,within a day,40,68,1,bunglow,Entire home/apt,2,1,135,2,1125,0,3,Not Available
8869,1391,within a few hours,100,68,1,bunglow,Entire home/apt,4,2,200,2,30,83,36,Available
8870,1390,within a day,40,68,1,studio apartment,Entire home/apt,4,2,100,3,60,0,15,Not Available
8871,2088,within a day,40,50,1,tent,Entire home/apt,4,4,199,4,1125,88,22,Available
8872,1390,within a day,40,68,1,condo,Entire home/apt,4,3,139,2,1125,0,0,Available
8873,2692,within a day,40,68,1,bunglow,Entire home/apt,4,2,200,2,1125,0,1,Available
8874,1418,within a day,40,50,1,chalet,Entire home/apt,4,2,349,5,30,0,10,Not Available
8875,3494,within a day,40,68,1,condo,Entire home/apt,2,1,150,3,1125,0,3,Not Available
8876,1749,a few days or more,0,100,5,condo,Private room,2,1,90,2,1125,25,164,Available
8877,2176,within a day,40,57,1,cottage,Entire home/apt,4,2,135,2,1125,0,25,Available
8878,1973,within a day,40,68,1,studio apartment,Entire home/apt,2,1,100,2,14,0,2,Not Available
8879,1748,within a day,40,68,1,villa,Entire home/apt,2,2,275,4,30,0,8,Not Available
8880,2477,within a day,40,68,1,chalet,Entire home/apt,6,4,210,3,1125,0,0,Not Available
8881,2222,within an hour,100,100,3,bunglow,Entire home/apt,3,1,85,7,180,0,33,Available
8882,2222,within an hour,100,100,3,cottage,Entire home/apt,4,2,85,7,1125,43,35,Not Available
8883,1692,within a day,100,100,2,condo,Entire home/apt,8,8,450,4,30,104,30,Not Available
8884,2829,within a day,40,68,1,condo,Entire home/apt,2,1,60,3,20,0,13,Available
8885,1861,within a day,40,67,1,bunglow,Entire home/apt,2,1,100,2,1125,0,33,Available
8886,2334,within a day,40,68,1,villa,Entire home/apt,3,1,90,3,30,0,3,Available
8887,2150,within a day,100,68,1,bunglow,Entire home/apt,4,1,179,10,1125,83,2,Available
8888,2442,within a day,40,68,2,cabin,Entire home/apt,2,1,150,2,9,0,15,Available
8889,1389,within a day,40,68,1,villa,Entire home/apt,2,1,119,2,1125,0,8,Available
8890,2575,within a day,40,68,1,cottage,Private room,2,1,50,4,1125,0,0,Available
8891,1388,within a day,40,68,1,cottage,Private room,2,1,95,2,1125,0,24,Not Available
8892,2386,within an hour,100,55,1,tent,Entire home/apt,2,1,89,2,7,29,11,Not Available
8893,2540,within a day,40,100,1,cottage,Entire home/apt,2,1,150,3,1125,0,22,Not Available
8894,2167,within a day,40,68,1,studio apartment,Entire home/apt,2,1,150,1,1125,0,2,Not Available
8895,2198,within a day,40,68,1,condo,Entire home/apt,2,2,120,4,5,0,6,Not Available
8896,1420,within a day,40,88,4,studio apartment,Private room,2,1,80,3,1124,98,82,Not Available
8897,1387,within a day,40,68,1,cabin,Entire home/apt,2,1,131,3,1125,0,1,Not Available
8898,1739,within a day,40,68,1,condo,Private room,2,1,60,2,1125,0,12,Not Available
8899,1387,within a day,40,68,1,cabin,Entire home/apt,1,1,75,2,2,0,0,Available
8900,1578,within a day,40,68,2,cabin,Entire home/apt,2,1,229,2,30,0,35,Available
8901,1544,within a day,40,68,1,chalet,Private room,2,1,64,1,1125,240,44,Available
8902,1841,within a day,40,68,1,tent,Entire home/apt,4,2,160,2,12,0,10,Available
8903,1956,within a day,40,68,1,chalet,Entire home/apt,2,1,119,2,1125,0,13,Available
8904,3241,within a day,40,100,1,chalet,Entire home/apt,2,1,130,2,1125,0,34,Available
8905,2246,within a day,40,68,1,bunglow,Entire home/apt,2,1,160,2,5,0,1,Available
8906,2440,within a day,40,68,1,chalet,Entire home/apt,2,1,135,1,1125,0,1,Available
8907,2379,within a few hours,100,67,1,studio apartment,Entire home/apt,2,1,149,2,1125,359,18,Not Available
8908,1386,within a day,40,68,2,cottage,Entire home/apt,4,2,170,2,1125,0,16,Available
8909,1871,within a day,40,100,1,tent,Entire home/apt,4,4,150,4,18,177,16,Not Available
8910,1630,within a day,40,68,1,chalet,Entire home/apt,2,1,129,3,30,0,7,Available
8911,3161,within a day,40,68,2,bunglow,Private room,2,1,90,3,31,0,24,Available
8912,1385,within a day,100,68,1,cottage,Entire home/apt,3,2,145,3,40,90,19,Not Available
8913,2128,within a day,40,68,1,condo,Entire home/apt,3,2,500,10,1125,83,9,Not Available
8914,1948,within a day,40,68,1,cottage,Entire home/apt,4,4,184,4,21,0,11,Available
8915,1570,within a day,40,68,1,condo,Entire home/apt,2,1,99,2,1125,0,3,Not Available
8916,2203,within a day,40,68,1,cottage,Entire home/apt,2,1,150,2,7,0,4,Available
8917,2090,within a day,40,68,1,chalet,Entire home/apt,4,2,200,2,1125,0,0,Available
